impl,config,mesh_file,num_triangles,grid_res,elapsed_ms
openmp,omp_1t,data/airplane_0001.off,104773,32,7.664000
openmp,omp_4t,data/airplane_0001.off,104773,32,1.601000
openmp,omp_8t,data/airplane_0001.off,104773,32,1.157000
openmp,omp_1t,data/airplane_0001.off,104773,32,5.920000
openmp,omp_4t,data/airplane_0001.off,104773,32,1.515000
openmp,omp_8t,data/airplane_0001.off,104773,32,1.179000
openmp,omp_1t,data/airplane_0001.off,104773,32,6.226000
openmp,omp_4t,data/airplane_0001.off,104773,32,1.509000
openmp,omp_8t,data/airplane_0001.off,104773,32,1.161000
openmp,omp_1t,data/chair_0001.off,2234,32,0.436000
openmp,omp_4t,data/chair_0001.off,2234,32,0.175000
openmp,omp_8t,data/chair_0001.off,2234,32,0.208000
openmp,omp_1t,data/chair_0001.off,2234,32,0.402000
openmp,omp_4t,data/chair_0001.off,2234,32,0.174000
openmp,omp_8t,data/chair_0001.off,2234,32,0.189000
openmp,omp_1t,data/chair_0001.off,2234,32,0.458000
openmp,omp_4t,data/chair_0001.off,2234,32,0.166000
openmp,omp_8t,data/chair_0001.off,2234,32,0.202000
openmp,omp_1t,data/table_0001.off,8652,32,0.963000
openmp,omp_4t,data/table_0001.off,8652,32,0.312000
openmp,omp_8t,data/table_0001.off,8652,32,0.305000
openmp,omp_1t,data/table_0001.off,8652,32,1.035000
openmp,omp_4t,data/table_0001.off,8652,32,0.311000
openmp,omp_8t,data/table_0001.off,8652,32,0.408000
openmp,omp_1t,data/table_0001.off,8652,32,1.033000
openmp,omp_4t,data/table_0001.off,8652,32,0.346000
openmp,omp_8t,data/table_0001.off,8652,32,0.286000
openmp,omp_1t,data/guitar_0001.off,11325,32,0.849000
openmp,omp_4t,data/guitar_0001.off,11325,32,0.245000
openmp,omp_8t,data/guitar_0001.off,11325,32,0.227000
openmp,omp_1t,data/guitar_0001.off,11325,32,1.910000
openmp,omp_4t,data/guitar_0001.off,11325,32,0.237000
openmp,omp_8t,data/guitar_0001.off,11325,32,0.223000
openmp,omp_1t,data/guitar_0001.off,11325,32,0.879000
openmp,omp_4t,data/guitar_0001.off,11325,32,0.248000
openmp,omp_8t,data/guitar_0001.off,11325,32,0.242000
openmp,omp_1t,data/lamp_0001.off,15328,32,1.347000
openmp,omp_4t,data/lamp_0001.off,15328,32,0.630000
openmp,omp_8t,data/lamp_0001.off,15328,32,0.440000
openmp,omp_1t,data/lamp_0001.off,15328,32,1.346000
openmp,omp_4t,data/lamp_0001.off,15328,32,0.511000
openmp,omp_8t,data/lamp_0001.off,15328,32,0.490000
