impl,config,mesh_file,num_triangles,grid_res,elapsed_ms
pthreads,pth_4t,data/piano_0001.off,16719,32,1.729000
pthreads,pth_8t,data/piano_0001.off,16719,32,3.223000
pthreads,pth_1t,data/piano_0001.off,16719,32,1.830000
pthreads,pth_4t,data/piano_0001.off,16719,32,1.829000
pthreads,pth_8t,data/piano_0001.off,16719,32,3.034000
pthreads,pth_1t,data/airplane_0001.off,104773,64,8.965000
pthreads,pth_4t,data/airplane_0001.off,104773,64,3.578000
pthreads,pth_8t,data/airplane_0001.off,104773,64,6.435000
pthreads,pth_1t,data/airplane_0001.off,104773,64,8.355000
pthreads,pth_4t,data/airplane_0001.off,104773,64,3.620000
pthreads,pth_8t,data/airplane_0001.off,104773,64,5.340000
pthreads,pth_1t,data/airplane_0001.off,104773,64,8.881000
pthreads,pth_4t,data/airplane_0001.off,104773,64,3.571000
pthreads,pth_8t,data/airplane_0001.off,104773,64,6.112000
pthreads,pth_1t,data/chair_0001.off,2234,64,1.333000
pthreads,pth_4t,data/chair_0001.off,2234,64,0.792000
pthreads,pth_8t,data/chair_0001.off,2234,64,0.786000
pthreads,pth_1t,data/chair_0001.off,2234,64,2.386000
pthreads,pth_4t,data/chair_0001.off,2234,64,0.787000
pthreads,pth_8t,data/chair_0001.off,2234,64,0.811000
pthreads,pth_1t,data/chair_0001.off,2234,64,1.189000
pthreads,pth_4t,data/chair_0001.off,2234,64,0.857000
pthreads,pth_8t,data/chair_0001.off,2234,64,0.832000
pthreads,pth_1t,data/table_0001.off,8652,64,2.308000
pthreads,pth_4t,data/table_0001.off,8652,64,3.841000
pthreads,pth_8t,data/table_0001.off,8652,64,6.650000
pthreads,pth_1t,data/table_0001.off,8652,64,2.301000
pthreads,pth_4t,data/table_0001.off,8652,64,3.312000
pthreads,pth_8t,data/table_0001.off,8652,64,5.232000
pthreads,pth_1t,data/table_0001.off,8652,64,2.445000
pthreads,pth_4t,data/table_0001.off,8652,64,2.895000
pthreads,pth_8t,data/table_0001.off,8652,64,6.016000
pthreads,pth_1t,data/guitar_0001.off,11325,64,1.443000
pthreads,pth_4t,data/guitar_0001.off,11325,64,0.827000
pthreads,pth_8t,data/guitar_0001.off,11325,64,1.251000
pthreads,pth_1t,data/guitar_0001.off,11325,64,1.402000
pthreads,pth_4t,data/guitar_0001.off,11325,64,0.612000
pthreads,pth_8t,data/guitar_0001.off,11325,64,1.425000
pthreads,pth_1t,data/guitar_0001.off,11325,64,1.459000
pthreads,pth_4t,data/guitar_0001.off,11325,64,1.113000
pthreads,pth_8t,data/guitar_0001.off,11325,64,1.338000
pthreads,pth_1t,data/lamp_0001.off,15328,64,3.615000
pthreads,pth_4t,data/lamp_0001.off,15328,64,2.707000
pthreads,pth_8t,data/lamp_0001.off,15328,64,2.858000
pthreads,pth_1t,data/lamp_0001.off,15328,64,3.451000
pthreads,pth_4t,data/lamp_0001.off,15328,64,2.708000
pthreads,pth_8t,data/lamp_0001.off,15328,64,2.770000
pthreads,pth_1t,data/lamp_0001.off,15328,64,3.773000
pthreads,pth_4t,data/lamp_0001.off,15328,64,2.643000
pthreads,pth_8t,data/lamp_0001.off,15328,64,2.695000
pthreads,pth_1t,data/person_0001.off,22509,64,3.079000
pthreads,pth_4t,data/person_0001.off,22509,64,1.152000
pthreads,pth_8t,data/person_0001.off,22509,64,1.109000
pthreads,pth_1t,data/person_0001.off,22509,64,2.944000
pthreads,pth_4t,data/person_0001.off,22509,64,1.293000
pthreads,pth_8t,data/person_0001.off,22509,64,1.069000
pthreads,pth_1t,data/person_0001.off,22509,64,3.097000
pthreads,pth_4t,data/person_0001.off,22509,64,1.150000
pthreads,pth_8t,data/person_0001.off,22509,64,1.218000
pthreads,pth_1t,data/bookshelf_0001.off,96,64,0.483000
pthreads,pth_4t,data/bookshelf_0001.off,96,64,0.236000
pthreads,pth_8t,data/bookshelf_0001.off,96,64,0.196000
pthreads,pth_1t,data/bookshelf_0001.off,96,64,0.461000
pthreads,pth_4t,data/bookshelf_0001.off,96,64,0.163000
pthreads,pth_8t,data/bookshelf_0001.off,96,64,0.255000
pthreads,pth_1t,data/bookshelf_0001.off,96,64,0.464000
pthreads,pth_4t,data/bookshelf_0001.off,96,64,0.221000
pthreads,pth_8t,data/bookshelf_0001.off,96,64,0.196000
pthreads,pth_1t,data/bottle_0001.off,1070,64,1.221000
pthreads,pth_4t,data/bottle_0001.off,1070,64,0.961000
pthreads,pth_8t,data/bottle_0001.off,1070,64,0.743000
pthreads,pth_1t,data/bottle_0001.off,1070,64,1.207000
pthreads,pth_4t,data/bottle_0001.off,1070,64,0.914000
pthreads,pth_8t,data/bottle_0001.off,1070,64,0.721000
pthreads,pth_1t,data/bottle_0001.off,1070,64,1.228000
pthreads,pth_4t,data/bottle_0001.off,1070,64,0.914000
pthreads,pth_8t,data/bottle_0001.off,1070,64,0.679000
pthreads,pth_1t,data/piano_0001.off,16719,64,3.018000
pthreads,pth_4t,data/piano_0001.off,16719,64,2.410000
pthreads,pth_8t,data/piano_0001.off,16719,64,3.797000
pthreads,pth_1t,data/piano_0001.off,16719,64,2.902000
pthreads,pth_4t,data/piano_0001.off,16719,64,2.341000
pthreads,pth_8t,data/piano_0001.off,16719,64,3.845000
pthreads,pth_1t,data/piano_0001.off,16719,64,3.048000
pthreads,pth_4t,data/piano_0001.off,16719,64,2.157000
pthreads,pth_8t,data/piano_0001.off,16719,64,3.802000
pthreads,pth_1t,data/airplane_0001.off,104773,128,15.162000
pthreads,pth_4t,data/airplane_0001.off,104773,128,5.642000
pthreads,pth_8t,data/airplane_0001.off,104773,128,6.993000
pthreads,pth_1t,data/airplane_0001.off,104773,128,15.554000
pthreads,pth_4t,data/airplane_0001.off,104773,128,5.690000
pthreads,pth_8t,data/airplane_0001.off,104773,128,6.769000
pthreads,pth_1t,data/airplane_0001.off,104773,128,15.308000
pthreads,pth_4t,data/airplane_0001.off,104773,128,5.616000
pthreads,pth_8t,data/airplane_0001.off,104773,128,7.397000
pthreads,pth_1t,data/chair_0001.off,2234,128,4.557000
pthreads,pth_4t,data/chair_0001.off,2234,128,2.864000
pthreads,pth_8t,data/chair_0001.off,2234,128,2.856000
pthreads,pth_1t,data/chair_0001.off,2234,128,4.240000
pthreads,pth_4t,data/chair_0001.off,2234,128,2.908000
pthreads,pth_8t,data/chair_0001.off,2234,128,2.758000
pthreads,pth_1t,data/chair_0001.off,2234,128,4.207000
pthreads,pth_4t,data/chair_0001.off,2234,128,2.830000
pthreads,pth_8t,data/chair_0001.off,2234,128,2.733000
pthreads,pth_1t,data/table_0001.off,8652,128,6.122000
pthreads,pth_4t,data/table_0001.off,8652,128,6.347000
pthreads,pth_8t,data/table_0001.off,8652,128,12.120000
pthreads,pth_1t,data/table_0001.off,8652,128,6.282000
pthreads,pth_4t,data/table_0001.off,8652,128,6.581000
pthreads,pth_8t,data/table_0001.off,8652,128,11.902000
pthreads,pth_1t,data/table_0001.off,8652,128,6.176000
pthreads,pth_4t,data/table_0001.off,8652,128,6.805000
pthreads,pth_8t,data/table_0001.off,8652,128,11.910000
pthreads,pth_1t,data/guitar_0001.off,11325,128,2.811000
pthreads,pth_4t,data/guitar_0001.off,11325,128,1.256000
pthreads,pth_8t,data/guitar_0001.off,11325,128,1.619000
pthreads,pth_1t,data/guitar_0001.off,11325,128,2.763000
pthreads,pth_4t,data/guitar_0001.off,11325,128,1.203000
pthreads,pth_8t,data/guitar_0001.off,11325,128,1.952000
pthreads,pth_1t,data/guitar_0001.off,11325,128,2.822000
pthreads,pth_4t,data/guitar_0001.off,11325,128,1.588000
pthreads,pth_8t,data/guitar_0001.off,11325,128,2.418000
pthreads,pth_1t,data/lamp_0001.off,15328,128,14.142000
pthreads,pth_4t,data/lamp_0001.off,15328,128,13.419000
pthreads,pth_8t,data/lamp_0001.off,15328,128,13.192000
pthreads,pth_1t,data/lamp_0001.off,15328,128,14.110000
pthreads,pth_4t,data/lamp_0001.off,15328,128,13.814000
pthreads,pth_8t,data/lamp_0001.off,15328,128,13.097000
pthreads,pth_1t,data/lamp_0001.off,15328,128,14.186000
pthreads,pth_4t,data/lamp_0001.off,15328,128,13.358000
pthreads,pth_8t,data/lamp_0001.off,15328,128,13.271000
pthreads,pth_1t,data/person_0001.off,22509,128,6.815000
pthreads,pth_4t,data/person_0001.off,22509,128,2.846000
pthreads,pth_8t,data/person_0001.off,22509,128,2.598000
pthreads,pth_1t,data/person_0001.off,22509,128,6.669000
pthreads,pth_4t,data/person_0001.off,22509,128,3.095000
pthreads,pth_8t,data/person_0001.off,22509,128,2.497000
pthreads,pth_1t,data/person_0001.off,22509,128,6.783000
pthreads,pth_4t,data/person_0001.off,22509,128,2.920000
pthreads,pth_8t,data/person_0001.off,22509,128,2.269000
pthreads,pth_1t,data/bookshelf_0001.off,96,128,1.564000
pthreads,pth_4t,data/bookshelf_0001.off,96,128,0.511000
pthreads,pth_8t,data/bookshelf_0001.off,96,128,0.525000
pthreads,pth_1t,data/bookshelf_0001.off,96,128,1.585000
pthreads,pth_4t,data/bookshelf_0001.off,96,128,0.490000
pthreads,pth_8t,data/bookshelf_0001.off,96,128,0.495000
pthreads,pth_1t,data/bookshelf_0001.off,96,128,1.581000
pthreads,pth_4t,data/bookshelf_0001.off,96,128,0.501000
pthreads,pth_8t,data/bookshelf_0001.off,96,128,0.559000
pthreads,pth_1t,data/bottle_0001.off,1070,128,5.008000
pthreads,pth_4t,data/bottle_0001.off,1070,128,3.970000
pthreads,pth_8t,data/bottle_0001.off,1070,128,3.277000
pthreads,pth_1t,data/bottle_0001.off,1070,128,5.094000
pthreads,pth_4t,data/bottle_0001.off,1070,128,3.965000
pthreads,pth_8t,data/bottle_0001.off,1070,128,3.204000
pthreads,pth_1t,data/bottle_0001.off,1070,128,5.035000
pthreads,pth_4t,data/bottle_0001.off,1070,128,4.093000
pthreads,pth_8t,data/bottle_0001.off,1070,128,2.892000
pthreads,pth_1t,data/piano_0001.off,16719,128,6.943000
pthreads,pth_4t,data/piano_0001.off,16719,128,4.364000
pthreads,pth_8t,data/piano_0001.off,16719,128,7.269000
pthreads,pth_1t,data/piano_0001.off,16719,128,6.568000
pthreads,pth_4t,data/piano_0001.off,16719,128,3.774000
pthreads,pth_8t,data/piano_0001.off,16719,128,5.525000
pthreads,pth_1t,data/piano_0001.off,16719,128,6.518000
pthreads,pth_4t,data/piano_0001.off,16719,128,3.674000
pthreads,pth_8t,data/piano_0001.off,16719,128,6.232000
