impl,config,mesh_file,num_triangles,grid_res,elapsed_ms
openmp,omp_4t,data/bookshelf_0001.off,96,32,0.503683
openmp,omp_8t,data/bookshelf_0001.off,96,32,0.733419
openmp,omp_1t,data/bookshelf_0001.off,96,32,0.293893
openmp,omp_4t,data/bookshelf_0001.off,96,32,0.732616
openmp,omp_8t,data/bookshelf_0001.off,96,32,4.954505
openmp,omp_1t,data/bottle_0001.off,1070,32,1.253840
openmp,omp_4t,data/bottle_0001.off,1070,32,0.766197
openmp,omp_8t,data/bottle_0001.off,1070,32,6.532031
openmp,omp_1t,data/bottle_0001.off,1070,32,1.224729
openmp,omp_4t,data/bottle_0001.off,1070,32,0.744511
openmp,omp_8t,data/bottle_0001.off,1070,32,8.264784
openmp,omp_1t,data/bottle_0001.off,1070,32,1.160057
openmp,omp_4t,data/bottle_0001.off,1070,32,0.898738
openmp,omp_8t,data/bottle_0001.off,1070,32,1.222375
openmp,omp_1t,data/piano_0001.off,16719,32,4.212596
openmp,omp_4t,data/piano_0001.off,16719,32,1.691021
openmp,omp_8t,data/piano_0001.off,16719,32,20.065705
openmp,omp_1t,data/piano_0001.off,16719,32,4.666108
openmp,omp_4t,data/piano_0001.off,16719,32,1.595830
openmp,omp_8t,data/piano_0001.off,16719,32,1.276415
openmp,omp_1t,data/piano_0001.off,16719,32,4.525682
openmp,omp_4t,data/piano_0001.off,16719,32,3.051078
openmp,omp_8t,data/piano_0001.off,16719,32,7.696510
openmp,omp_1t,data/airplane_0001.off,104773,64,26.317000
openmp,omp_4t,data/airplane_0001.off,104773,64,8.631956
openmp,omp_8t,data/airplane_0001.off,104773,64,15.044658
openmp,omp_1t,data/airplane_0001.off,104773,64,26.024619
openmp,omp_4t,data/airplane_0001.off,104773,64,7.640801
openmp,omp_8t,data/airplane_0001.off,104773,64,5.469457
openmp,omp_1t,data/airplane_0001.off,104773,64,26.516007
openmp,omp_4t,data/airplane_0001.off,104773,64,7.606614
openmp,omp_8t,data/airplane_0001.off,104773,64,4.753508
openmp,omp_1t,data/chair_0001.off,2234,64,4.650628
openmp,omp_4t,data/chair_0001.off,2234,64,2.613456
openmp,omp_8t,data/chair_0001.off,2234,64,8.944796
openmp,omp_1t,data/chair_0001.off,2234,64,3.522560
openmp,omp_4t,data/chair_0001.off,2234,64,1.441257
openmp,omp_8t,data/chair_0001.off,2234,64,11.601858
openmp,omp_1t,data/chair_0001.off,2234,64,3.541650
openmp,omp_4t,data/chair_0001.off,2234,64,1.967388
openmp,omp_8t,data/chair_0001.off,2234,64,9.842314
openmp,omp_1t,data/table_0001.off,8652,64,5.731701
openmp,omp_4t,data/table_0001.off,8652,64,1.911104
openmp,omp_8t,data/table_0001.off,8652,64,3.208097
openmp,omp_1t,data/table_0001.off,8652,64,5.623228
openmp,omp_4t,data/table_0001.off,8652,64,4.863797
openmp,omp_8t,data/table_0001.off,8652,64,3.768044
openmp,omp_1t,data/table_0001.off,8652,64,5.287341
openmp,omp_4t,data/table_0001.off,8652,64,4.028952
openmp,omp_8t,data/table_0001.off,8652,64,12.356250
openmp,omp_1t,data/guitar_0001.off,11325,64,3.645517
openmp,omp_4t,data/guitar_0001.off,11325,64,4.428103
openmp,omp_8t,data/guitar_0001.off,11325,64,12.410106
openmp,omp_1t,data/guitar_0001.off,11325,64,3.784073
openmp,omp_4t,data/guitar_0001.off,11325,64,1.531050
